"","dept","course_num","title","time","dist","semester"
"1377","forestry-environmental-studies","F&ES 422","Anthropology of Climate ChangePast and Present","Th 2:30pm-4:20pm","SO","fall"
"1378","french","FREN 110","Elementary and Intermediate French I","not listed","L1","fall"
"1379","french","FREN 120","Elementary and Intermediate French II","not listed","L2","spring"
"1380","french","FREN 121","Intermediate French","not listed","L2","both"
"1381","french","FREN 125","Intensive Elementary French","HTBA","L1","fall"
"1382","french","FREN 130","Intermediate and Advanced French I","not listed","L3","both"
"1383","french","FREN 140","Intermediate and Advanced French II","not listed","L4","both"
"1384","french","FREN 145","Intensive Intermediate and Advanced French","HTBA","L3","spring"
"1385","french","FREN 150","Advanced Language Practice","not listed","L5","both"
"1386","french","FREN 160","Advanced Culture and Conversation","not listed","L5","both"
"1387","french","FREN 170","Introduction to the Study of Literature in French","not listed","L5","both"
"1388","french","FREN 195","Advanced Writing Workshop","TTh 1pm-2:15pm","L5","fall"
"1389","french","FREN 198","Applied Advanced French Grammar","TTh 1pm-2:15pm","L5","spring"
"1390","french","FREN 200","Literary Analysis and Theory","MW 11:35am-12:50pm","L5","spring"
"1391","french","FREN 217","The French Renaissance","MF 1pm-2:15pm","L5","spring"
"1392","french","FREN 219","Seventeenth-Century French Literature","MW 2:30pm-3:45pm","L5","fall"
"1393","french","FREN 232","French Fiction since 1800","MW 11:35am-12:50pm","L5","fall"
"1394","french","FREN 255","French Cinema","W 1:30pm-3:20pm","L5","fall"
"1395","french","FREN 270","Mad Poets of the Nineteenth and Twentieth Century","HTBA","WR","fall"
"1396","french","FREN 306","Trains in French Literature and Culture","HTBA","L5","fall"
"1397","french","FREN 366","Writers and Artists in Paris1780–1914","TTh 1pm-2:15pm","L5","fall"
"1398","french","FREN 388","Feminine Voices in French Literature","HTBA","WR","spring"
"1399","french","FREN 416","Contemporary Tales of Social Mobility","HTBA","L5","fall"
"1400","french","FREN 425","North African Poetry in French","HTBA","not specified","spring"
"1401","french","FREN 470","Special Tutorial for Juniors and Seniors","HTBA","not specified","fall"
"1402","french","FREN 491","The Senior Essay","HTBA","not specified","both"
"1403","french","FREN 493","The Senior Essay in the Intensive Major","HTBA","not specified","fall"
"1404","french","FREN 240","The Modern French Novel","TTh 11:35am-12:25pm","HU","spring"
"1405","french","FREN 305","Medieval Biography","HTBA","HU","fall"
"1406","french","FREN 342","French Literary Movements from Romanticism to Decadence","MW 4pm-5:15pm","HU","spring"
"1407","french","FREN 345","The Prose Poem","TTh 9am-10:15am","L5","fall"
"1408","french","FREN 355","Camus and the Postwar Era","HTBA","HU","fall"
"1409","french","FREN 376","The Two Congos: Literature and Culture in the Heart of Africa","T 1:30pm-3:20pm","HU","spring"
"1410","french","FREN 384","Representing the Holocaust","TTh 2:30pm-3:45pm","WR","fall"
"1411","french","FREN 109","French for Reading","not listed","not specified","both"
"1412","freshman-seminar-program","AFAM 010","Twentieth-Century African American Poetry","MW 11:35am-12:50pm","HU","fall"
"1413","freshman-seminar-program","AFAM 060","Significance of American Slavery","MW 1pm-2:15pm","WR","fall"
"1414","freshman-seminar-program","AMST 002","American Consumer Culture in the Twentieth Century","TTh 1pm-2:15pm","WR","spring"
"1415","freshman-seminar-program","AMST 017","Travel Literature of the Americas","TTh 2:30pm-3:45pm","not specified","fall"
"1416","freshman-seminar-program","AMST 019","Commodities as U.S. History","MW 11:35am-12:50pm","not specified","fall"
"1417","freshman-seminar-program","ANTH 011","Reproductive Technologies","HTBA","SO","spring"
"1418","freshman-seminar-program","ANTH 012","Exploring SportSocietyand Culture","HTBA","WR","spring"
"1419","freshman-seminar-program","ANTH 030","Inca Culture and Society","HTBA","SO","spring"
"1420","freshman-seminar-program","ANTH 040","The Evolution of Human Uniqueness","HTBA","SO","spring"
"1421","freshman-seminar-program","APHY 050","Science of Modern Technology","MW 2:30pm-3:45pm","SC","spring"
"1422","freshman-seminar-program","ART 002","Paper","TTh 1pm-2:15pm","not specified","spring"
"1423","freshman-seminar-program","ART 004","Words and Pictures","MW 4pm-5:15pm","HU","fall"
"1424","freshman-seminar-program","ART 005","Interactive Concrete Poetry","HTBA","not specified","fall"
"1425","freshman-seminar-program","ART 006","Art of the Printed Word","HTBA","HU","fall"
"1426","freshman-seminar-program","ASTR 030","Search for Extraterrestrial Life","TTh 4pm-5:15pm","WR","fall"
"1427","freshman-seminar-program","ASTR 040","Expanding Ideas of Time and Space","TTh 11:35am-12:50pm","SC","spring"
"1428","freshman-seminar-program","CLCV 002","The Romans: A Cultural Introduction","HTBA","HU","spring"
"1429","freshman-seminar-program","ENGL 010","Jane Austen","MW 11:35am-12:50pm","WR","spring"
"1430","freshman-seminar-program","ENGL 012","Literary Cities: New YorkChicagoSan Francisco","TTh 2:30pm-3:45pm","WR","fall"
"1431","freshman-seminar-program","ENGL 013","Forms of Communication and Intimacy","TTh 9am-10:15am","WR","spring"
"1432","freshman-seminar-program","ENGL 016","Technomodernism","MW 11:35am-12:50pm","WR","spring"
"1433","freshman-seminar-program","ENGL 033","American Literature in the World","TTh 11:35am-12:50pm","WR","fall"
"1434","freshman-seminar-program","F&ES 020","Sustainable Development in Haiti","TTh 9am-10:15am","WR","fall"
"1435","freshman-seminar-program","G&G 010","EarthResourcesEnergyand the Environment","TTh 11:35am-12:50pm","SC","fall"
"1436","freshman-seminar-program","GMAN 050","Spectatorship and Visual Culture","TTh 11:35am-12:50pm","not specified","fall"
"1437","freshman-seminar-program","HIST 007","History of U.S.–Latin American Relations","TTh 1pm-2:15pm","WR","fall"
"1438","freshman-seminar-program","HIST 022","What History Teaches","MW 9am-10:15am","WR","fall"
"1439","freshman-seminar-program","HIST 031","Political Islam","TTh 1pm-2:15pm","WR","spring"
"1440","freshman-seminar-program","HIST 038","The Mongols in China","TTh 2:30pm-3:45pm","WR","spring"
"1441","freshman-seminar-program","HIST 039","Mumbai: Life in a Megacity","TTh 1pm-2:15pm","WR","spring"
"1442","freshman-seminar-program","HIST 041","The Americas in the Age of Revolutions","TTh 11:35am-12:50pm","WR","fall"
"1443","freshman-seminar-program","HIST 042","Oil and Empire","TTh 1pm-2:15pm","WR","fall"
"1444","freshman-seminar-program","HLTH 081","Current Issues in Medicine and Public Health","TTh 1pm-2:15pm","not specified","fall"
"1445","freshman-seminar-program","HUMS 076","Epidemics in Global Perspective","MW 2:30pm-3:45pm","HU","fall"
"1446","freshman-seminar-program","HUMS 078","Shakespeare and Music","HTBA","HU","fall"
"1447","freshman-seminar-program","HUMS 092","Divine Law in Historical Perspective","HTBA","HU","spring"
"1448","freshman-seminar-program","LITR 017","Western Drama and Theater from 1400 to the Present","HTBA","not specified","fall"
"1449","freshman-seminar-program","MB&B 050","Topics in Cancer Biology","MW 1pm-2:15pm","SC","fall"
"1450","freshman-seminar-program","MCDB 040","The Science and Politics of Cancer","TTh 1pm-2:15pm","SC","spring"
"1451","freshman-seminar-program","MCDB 050","Immunology and Microbes","TTh 2:30pm-3:45pm","SC","fall"
"1452","freshman-seminar-program","MGRK 001","Western Visions of Greece","HTBA","HU","spring"
"1453","freshman-seminar-program","MGRK 002","Religion and Literature: Irreverent Texts","HTBA","HU","fall"
"1454","freshman-seminar-program","MUSI 009","Jazz and Architecture","TTh 11:35am-12:50pm","HU","fall"
"1455","freshman-seminar-program","MUSI 010","Music and Diplomacy","MW 2:30pm-3:45pm","HU","spring"
"1456","freshman-seminar-program","MUSI 012","One Thousand Years of Love Songs","TTh 1pm-2:15pm","HU","fall"
"1457","freshman-seminar-program","MUSI 030","Faith and Doubt in Western Music","TTh 11:35am-12:50pm","HU","spring"
"1458","freshman-seminar-program","NELC 001","Egypt and Northeast Africa: A Multidisciplinary Approach","MW 11:35am-12:50pm","WR","spring"
"1459","freshman-seminar-program","PHIL 084","Philosophy and Psychology of Emotion","TTh 1pm-2:15pm","HU","spring"
"1460","freshman-seminar-program","RLST 015","Gods and Heroes in Indian Religions","HTBA","not specified","spring"
"1461","freshman-seminar-program","SCIE 030","Current Topics in Science","HTBA","SC","fall"
"1462","freshman-seminar-program","SOCY 086","Chinese Society since Mao","TTh 2:30pm-3:45pm","SO","fall"
"1463","freshman-seminar-program","SPAN 060","Freshman Colloquium: Literary Studies in Spanish","MW 4pm-5:15pm","L5","fall"
"1464","freshman-seminar-program","WGSS 032","History of Sexuality","TTh 2:30pm-3:45pm","WR","spring"
"1465","womens-gender-sexuality-studies","WGSS 120","WomenFoodand Culture","TTh 1:30pm-2:20pm","SO","fall"
"1466","womens-gender-sexuality-studies","WGSS 200","U.S. Lesbian and Gay History","TTh 10:30am-11:20am","HU","fall"
"1467","womens-gender-sexuality-studies","WGSS 205","Bodies and PleasuresSex and Genders","W 2:30pm-4:20pm","SO","fall"
"1468","womens-gender-sexuality-studies","WGSS 206","Globalizing Gender and Sexuality","not listed","not specified","fall"
"1469","womens-gender-sexuality-studies","WGSS 340","Feminist and Queer Theory","W 3:30pm-5:20pm","WR","fall"
"1470","womens-gender-sexuality-studies","WGSS 398","Junior Seminar: Theory and Method","T 7pm-8:50pm","WR","spring"
"1471","womens-gender-sexuality-studies","WGSS 490","The Senior Colloquium","not listed","not specified","both"
"1472","womens-gender-sexuality-studies","WGSS 491","The Senior Essay","HTBA","not specified","both"
"1473","womens-gender-sexuality-studies","WGSS 032","History of Sexuality","TTh 2:30pm-3:45pm","WR","spring"
"1474","womens-gender-sexuality-studies","WGSS 110","Sex and Gender in Society","TTh 3:30pm-4:20pm","SO","fall"
"1475","womens-gender-sexuality-studies","WGSS 204","Feminist Theory and Feminist Art","T 3:30pm-5:20pm","HU","spring"
"1476","womens-gender-sexuality-studies","WGSS 211","Race and Gender in American Literature","TTh 11:35am-12:25pm","WR","spring"
"1477","womens-gender-sexuality-studies","WGSS 215","Modern Literature and the Eastern Mediterranean","HTBA","HU","fall"
"1478","womens-gender-sexuality-studies","WGSS 226","Lives in Ancient Egypt","HTBA","HU","spring"
"1479","womens-gender-sexuality-studies","WGSS 234","Disability and Culture","HTBA","SO","spring"
"1480","womens-gender-sexuality-studies","WGSS 299","SexKnowledgeand Power","TTh 10:30am-11:20am","SO","spring"
"1481","womens-gender-sexuality-studies","WGSS 306","Gender and Transgender","TTh 1pm-2:15pm","not specified","fall"
"1482","womens-gender-sexuality-studies","WGSS 308","Queer Ethnographies","HTBA","SO","spring"
"1483","womens-gender-sexuality-studies","WGSS 314","Social Movements","W 1:30pm-3:20pm","SO","fall"
"1484","womens-gender-sexuality-studies","WGSS 316","Inequality in America","T 9:25am-11:15am","WR","spring"
"1485","womens-gender-sexuality-studies","WGSS 317","Women in the Middle Ages","WF 11:35am-12:50pm","not specified","spring"
"1486","womens-gender-sexuality-studies","WGSS 327","Constructing the Self: From Autobiography to Facebook","T 1:30pm-3:20pm","WR","fall"
"1487","womens-gender-sexuality-studies","WGSS 328","Popular Culture and Postcolonial India","W 1:30pm-3:20pm","WR","fall"
"1488","womens-gender-sexuality-studies","WGSS 339","Fiction and Sexual Politics","TTh 11:35am-12:50pm","WR","spring"
"1489","womens-gender-sexuality-studies","WGSS 353","ModernismGenderand Sexuality in the Literature of World War I","WF 11:35am-12:50pm","WR","spring"
"1490","womens-gender-sexuality-studies","WGSS 361","DemographyGenderand Health","HTBA","WR","spring"
"1491","womens-gender-sexuality-studies","WGSS 365","GenderJusticeand the Environment","T 2:30pm-4:20pm","HU","spring"
"1492","womens-gender-sexuality-studies","WGSS 371","Modern FamiliesIdentitiesand Cultures in Asia and the United States","MW 1pm-2:15pm","WR","spring"
"1493","womens-gender-sexuality-studies","WGSS 375","LGBTQ Cinema","W 1:30pm-3:20pm","HU","spring"
"1494","womens-gender-sexuality-studies","WGSS 376","Sexual Modernity and Censorship in American Film","W 1:30pm-3:20pm","HU","fall"
"1495","womens-gender-sexuality-studies","WGSS 380","Gender and Sexuality in Media and Popular Culture","M 3:30pm-5:20pm","HU","fall"
"1496","womens-gender-sexuality-studies","WGSS 388","Civil Rights and Women's Liberation","Th 9:25am-11:15am","HU","spring"
"1497","womens-gender-sexuality-studies","WGSS 391","Women in Global Affairs","W 9:25am-11:15am","SO","fall"
"1498","womens-gender-sexuality-studies","WGSS 405","Women and Literature in Traditional China","TTh 1pm-2:15pm","HU","fall"
"1499","womens-gender-sexuality-studies","WGSS 410","Interdisciplinary Approaches to African American Studies","W 3:30pm-5:20pm","WR","spring"
"1500","womens-gender-sexuality-studies","WGSS 411","Fictions of Imaginary and Imminent Futures","W 1:30pm-3:20pm","HU","fall"
"1501","womens-gender-sexuality-studies","WGSS 426","Virginia Woolf","WF 11:35am-12:50pm","WR","fall"
"1502","womens-gender-sexuality-studies","WGSS 449","Fictions of Indian Women","T 1:30pm-3:20pm","WR","spring"
"1503","womens-gender-sexuality-studies","WGSS 451","Photography and Memory: Public and Private Lives","M 1:30pm-3:20pm","HU","fall"
"1504","womens-gender-sexuality-studies","WGSS 453","Women and Medicine in America from the Colonial Era to the Present","T 9:25am-11:15am","WR","fall"
"1505","womens-gender-sexuality-studies","WGSS 471","Independent Directed Study","HTBA","not specified","both"
"1506","geology-geophysics","G&G 010","EarthResourcesEnergyand the Environment","TTh 11:35am-12:50pm","SC","fall"
"1507","geology-geophysics","G&G 105","Energy Technology and Society","MW 2:30pm-3:45pm","QR","fall"
"1508","geology-geophysics","G&G 110","Dynamic Earth","MWF 11:35am-12:25pm","SC","fall"
"1509","geology-geophysics","G&G 111","Dynamic Earth Laboratory and Field Methods","F 1:30pm-4:30pm","SC","not specified"
"1510","geology-geophysics","G&G 115","Earth System Science","TTh 9am-10:15am","SC","spring"
"1511","geology-geophysics","G&G 125","History of Life","TTh 11:35am-12:50pm","SC","spring"
"1512","geology-geophysics","G&G 140","AtmosphereOceanand Environmental Change","MWF 9:25am-10:15am","QR","fall"
"1513","geology-geophysics","G&G 141","Laboratory for AtmosphereOceanand Environmental Change","HTBA","SC","not specified"
"1514","geology-geophysics","G&G 205","Natural Resources and Their Sustainability","MW 9am-10:15am","SC","spring"
"1515","geology-geophysics","G&G 212","Global Tectonics","MWF 10:30am-11:20am","SC","spring"
"1516","geology-geophysics","G&G 215","Global Warming: The Carbon Cycle","HTBA","not specified","fall"
"1517","geology-geophysics","G&G 220","Petrology and Mineralogy","TTh 1pm-2:15pm","SC","spring"
"1518","geology-geophysics","G&G 235","Geomorphology and Surface Processes","MWF 11:35am-12:25pm","QR","fall"
"1519","geology-geophysics","G&G 240","Forensic Geoscience","MW 11:35am-12:50pm","SC","spring"
"1520","geology-geophysics","G&G 247","Partial Differential Equations","TTh 1pm-2:15pm","QR","spring"
"1521","geology-geophysics","G&G 255","Environmental Geomicrobiology","not listed","not specified","not specified"
"1522","geology-geophysics","G&G 261","Minerals and Human Health","HTBA","SC","fall"
"1523","geology-geophysics","G&G 274","Fossil Fuels and Energy Transitions","MWF 9:25am-10:15am","SC","fall"
"1524","geology-geophysics","G&G 275","Renewable Energy","MW 9am-10:15am","SC","spring"
"1525","geology-geophysics","G&G 280","Organic Geochemistry","TTh 2:30pm-3:45pm","SC","fall"
"1526","geology-geophysics","G&G 290","Earthquakes and Volcanoes","not listed","not specified","not specified"
"1527","geology-geophysics","G&G 308","The Global Carbon Cycle","not listed","not specified","not specified"
"1528","geology-geophysics","G&G 310","Isotope Geochemistry","TTh 10:30am-11:20am","QR","fall"
"1529","geology-geophysics","G&G 312","Structure and Deformation of the Lithosphere","MWF 11:35am-12:25pm","QR","spring"
"1530","geology-geophysics","G&G 319","Introduction to the Physics and Chemistry of Earth Materials","TTh 9am-10:15am","QR","fall"
"1531","geology-geophysics","G&G 322","Physics of Weather and Climate","TTh 1pm-2:15pm","QR","fall"
"1532","geology-geophysics","G&G 323","Climate Dynamics","MW 11:35am-12:50pm","QR","spring"
"1533","geology-geophysics","G&G 327","Atmospheric Chemistry","HTBA","QR","fall"
"1534","geology-geophysics","G&G 335","Physical Oceanography","MW 11:35am-12:50pm","QR","fall"
"1535","geology-geophysics","G&G 362","Observing Earth from Space","TTh 9am-10:15am","QR","spring"
"1536","geology-geophysics","G&G 428","Science of Complex Systems","HTBA","QR","fall"
"1537","geology-geophysics","G&G 450","Deformation of Earth Materials","TTh 1pm-2:15pm","QR","spring"
"1538","geology-geophysics","G&G 456","Introduction to Seismology","MWF 9:25am-10:15am","QR","fall"
"1539","geology-geophysics","G&G 470","Cloud Physics and Dynamics","not listed","not specified","not specified"
"1540","geology-geophysics","G&G 487","Individual Study in Geology and Geophysics","HTBA","not specified","both"
"1541","geology-geophysics","G&G 488","Research in Geology and Geophysics","HTBA","not specified","fall"
"1542","geology-geophysics","G&G 490","Research and Senior Thesis","HTBA","not specified","fall"
"1543","geology-geophysics","G&G 492","The Senior Essay","HTBA","not specified","both"
"1544","global-affairs","GLBL 101","Gateway to Global Affairs","TTh 1pm-2:15pm","SO","fall"
"1545","global-affairs","GLBL 121","Applied Quantitative Analysis","MW 1pm-2:15pm","QR","both"
"1546","global-affairs","GLBL 186","Middle East Exceptionalism","W 1:30pm-3:20pm","SO","spring"
"1547","global-affairs","GLBL 189","Methods and Ethics in Global Health Research","Th 1:30pm-3:20pm","SO","fall"
"1548","global-affairs","GLBL 209","Politics of Authoritarian Regimes","HTBA","SO","fall"
"1549","global-affairs","GLBL 221","Biocultural and Ecological Perspectives on Global Health","MW 1:30pm-2:20pm","SO","fall"
"1550","global-affairs","GLBL 225","Approaches to International Development","TTh 10:30am-11:20am","QR","spring"
"1551","global-affairs","GLBL 234","International Economics","MW 9am-10:15am","SO","spring"
"1552","global-affairs","GLBL 237","Debates in Macroeconomics","MW 4pm-5:15pm","SO","fall"
"1553","global-affairs","GLBL 238","International Trade Policy","TTh 2:30pm-3:45pm","SO","fall"
"1554","global-affairs","GLBL 247","Development under Fire","MW 10:30am-11:20am","SO","spring"
"1555","global-affairs","GLBL 260","Nuclear Politics","TTh 1pm-2:15pm","SO","fall"
"1556","global-affairs","GLBL 263","Challenges of Young Democracies","TTh 9am-10:15am","SO","spring"
"1557","global-affairs","GLBL 264","The United States and the World1776–1920","MW 11:35am-12:25pm","HU","spring"
"1558","global-affairs","GLBL 269","Violence and Civil Strife","HTBA","SO","spring"
"1559","global-affairs","GLBL 275","Approaches to International Security","not listed","SO","both"
"1560","global-affairs","GLBL 281","Military History of the West since 1500","TTh 10:30am-11:20am","HU","fall"
"1561","global-affairs","GLBL 302","Contemporary Issues in Energy Policy","M 9:25am-11:15am","SO","spring"
"1562","global-affairs","GLBL 306","Social Enterprise in Developing Economies II","M 9:25am-11:15am","not specified","fall"
"1563","global-affairs","GLBL 307","Economic Evolution of the Latin American and Caribbean Countries","M 9:25am-11:15am","SO","spring"
"1564","global-affairs","GLBL 310","International Finance","TTh 1pm-2:15pm","SO","spring"
"1565","global-affairs","GLBL 312","Economic and Policy Lessons from Japan","M 3:30pm-5:20pm","SO","spring"
"1566","global-affairs","GLBL 316","The Economics of Human Capital in Latin America","W 1:30pm-3:20pm","SO","spring"
"1567","global-affairs","GLBL 318","The Next China","MW 10:30am-11:20am","SO","fall"
"1568","global-affairs","GLBL 320","ConflictResilienceand Health","M 3:30pm-5:20pm","SO","fall"
"1569","global-affairs","GLBL 330","Debating Globalization","F 9:25am-11:15am","SO","fall"
"1570","global-affairs","GLBL 334","Poverty and Inequality in South Africa","T 1:30pm-3:20pm","not specified","fall"
"1571","global-affairs","GLBL 336","Political Economy of Poverty Alleviation","W 3:30pm-5:20pm","SO","spring"
"1572","global-affairs","GLBL 338","Social Welfare and Nongovernmental Organizations","W 9:25am-11:15am","SO","spring"
"1573","global-affairs","GLBL 345","Humility","T 9:25am-11:15am","HU","fall"
"1574","global-affairs","GLBL 361","Violence: State and Society","W 3:30pm-5:20pm","SO","fall"
"1575","global-affairs","GLBL 362","ImperialismInsurgencyand State Building in the Middle East and North Africa","Th 9:25am-11:15am","SO","spring"
"1576","global-affairs","GLBL 369","Transatlantic Relations since 1989","M 1:30pm-3:20pm","SO","fall"
"1577","global-affairs","GLBL 372","The New Iraq","W 3:30pm-5:20pm","SO","fall"
"1578","global-affairs","GLBL 377","The United StatesRussiaand Eurasian Security","T 1:30pm-3:20pm","SO","spring"
"1579","global-affairs","GLBL 378","The United Nations and the Maintenance of International Security","W 1:30pm-3:20pm","SO","fall"
"1580","global-affairs","GLBL 379","China's International Relations","W 9:25am-11:15am","SO","fall"
"1581","global-affairs","GLBL 381","Military Power","W 3:30pm-5:20pm","SO","fall"
"1582","global-affairs","GLBL 384","Genocide and Ethnic Conflict","W 1:30pm-3:20pm","SO","fall"
"1583","global-affairs","GLBL 386","The Politics of Human Rights Law","T 1:30pm-3:20pm","SO","fall"
"1584","global-affairs","GLBL 388","The Politics of Foreign Policy","M 7pm-8:50pm","SO","fall"
"1585","global-affairs","GLBL 390","CybersecurityCyberwarand International Relations","HTBA","SO","spring"
"1586","global-affairs","GLBL 391","Women in Global Affairs","W 9:25am-11:15am","SO","fall"
"1587","global-affairs","GLBL 392","IntelligenceEspionageand American Foreign Policy","M 9:25am-11:15am","not specified","fall"
"1588","global-affairs","GLBL 450","Directed Research","HTBA","not specified","both"
"1589","global-affairs","GLBL 499","Senior Capstone Project","not listed","not specified","fall"
"1590","global-health-studies","HLTH 081","Current Issues in Medicine and Public Health","TTh 1pm-2:15pm","not specified","fall"
"1591","global-health-studies","HLTH 140","Health of the Public","TTh 2:30pm-3:45pm","SO","spring"
"1592","global-health-studies","HLTH 155","Biology of MalariaLymeand Other Vector-Borne Diseases","MW 1pm-2:15pm","SC","fall"
"1593","global-health-studies","HLTH 170","Media and Medicine in Modern America","TTh 10:30am-11:20am","HU","fall"
"1594","global-health-studies","HLTH 215","Health Psychology","MW 1pm-2:15pm","SO","spring"
"1595","global-health-studies","HLTH 230","Global Health: Challenges and Responses","TTh 2:30pm-3:45pm","WR","fall"
"1596","global-health-studies","HLTH 260","Biocultural and Ecological Perspectives on Global Health","MW 1:30pm-2:20pm","SO","fall"
"1597","global-health-studies","HLTH 325","Methods and Ethics in Global Health Research","Th 1:30pm-3:20pm","SO","fall"
"1598","global-health-studies","HLTH 330","Case Studies in Global Health","TTh 4pm-5:15pm","WR","fall"
"1599","global-health-studies","HLTH 444","BiologyPathogenesisand Natural History of HIV/AIDS","TTh 1pm-2:15pm","not specified","spring"
"1600","global-health-studies","HLTH 480","Studies in Evolutionary Medicine I","TTh 4pm-5:15pm","SC","spring"
"1601","global-health-studies","HLTH 481","Studies in Evolutionary Medicine II","TTh 4pm-5:15pm","SC","fall"
"1602","global-health-studies","HLTH 490","Global Health Research Colloquium","T 1:30pm-3:20pm","not specified","fall"
"1603","global-health-studies","AFST 401","Research Methods in African Studies","MW 9am-10:15am","not specified","fall"
"1604","global-health-studies","ANTH 386","Humanitarian Interventions: EthicsPoliticsand Health","HTBA","SO","fall"
"1605","global-health-studies","BENG 100","Frontiers of Biomedical Engineering","HTBA","SC","spring"
"1606","global-health-studies","BENG 405","Biotechnology and the Developing World","TTh 1pm-2:15pm","not specified","spring"
"1607","global-health-studies","ECON 170","Health Economics and Public Policy","TTh 2:30pm-3:45pm","SO","fall"
"1608","global-health-studies","ECON 325","Economics of Developing Countries","TTh 9am-10:15am","SO","spring"
"1609","global-health-studies","ECON 327","The Economics of Poverty Alleviation","not listed","not specified","not specified"
"1610","global-health-studies","ECON 405","Economics of Health and Health Care","TTh 1pm-2:15pm","SO","spring"
"1611","global-health-studies","ECON 461","EconomicsAddictionand Public Policy","not listed","not specified","not specified"
"1612","global-health-studies","ECON 462","The Economics of Human Capital in Latin America","W 1:30pm-3:20pm","SO","spring"
"1613","global-health-studies","ECON 464","The Economics of Africa","T 1:30pm-3:20pm","SO","fall"
"1614","global-health-studies","ENVE 441","Biological Processes in Environmental Engineering","not listed","SC","not specified"
"1615","global-health-studies","EP&E 246","The Politics of Development Assistance","HTBA","SO","fall"
"1616","global-health-studies","EP&E 271","The Rwandan Genocide in Comparative Context","HTBA","SO","spring"
"1617","global-health-studies","EVST 255","Environmental Politics and Law","HTBA","SO","spring"
"1618","global-health-studies","EVST 261","Minerals and Human Health","HTBA","SC","fall"
"1619","global-health-studies","GLBL 306","Social Enterprise in Developing Economies II","M 9:25am-11:15am","not specified","fall"
"1620","global-health-studies","HSHM 235","Epidemics and Society in the West since 1600","TTh 10:30am-11:20am","HU","spring"
"1621","global-health-studies","HSHM 437","The Global Crisis of Malaria","T 1:30pm-3:20pm","WR","spring"
"1622","global-health-studies","HUMS 076","Epidemics in Global Perspective","MW 2:30pm-3:45pm","HU","fall"
"1623","global-health-studies","MCDB 050","Immunology and Microbes","TTh 2:30pm-3:45pm","SC","fall"
"1624","global-health-studies","MCDB 290","Microbiology","TTh 1pm-2:15pm","SC","spring"
"1625","global-health-studies","MENG 491","Appropriate Technology and the Developing World","HTBA","not specified","spring"
"1626","global-health-studies","PLSC 248","Political Economy of Health Care","MW 4pm-5:15pm","SO","fall"
"1627","global-health-studies","PLSC 257","Bioethics and Law","HTBA","SO","spring"
"1628","global-health-studies","PLSC 446","Welfare States across Nations","HTBA","SO","spring"
"1629","global-health-studies","PSYC 355","Clinical Psychology in the Community","M 2:30pm-4:20pm","not specified","fall"
"1630","hellenic-studies","MGRK 001","Western Visions of Greece","HTBA","HU","spring"
"1631","hellenic-studies","MGRK 002","Religion and Literature: Irreverent Texts","HTBA","HU","fall"
"1632","hellenic-studies","MGRK 110","Elementary Modern Greek I","MTWThF 9:25am-10:15am","L1","fall"
"1633","hellenic-studies","MGRK 120","Elementary Modern Greek II","MTWThF 9:25am-10:15am","L2","spring"
"1634","hellenic-studies","MGRK 130","Intermediate Modern Greek I","MTWThF 10:30am-11:20am","L3","fall"
"1635","hellenic-studies","MGRK 140","Intermediate Modern Greek II","MTWThF 10:30am-11:20am","L4","spring"
"1636","hellenic-studies","MGRK 212","Folktales and Fairy Tales","T 2:30pm-4:20pm","HU","spring"
"1637","hellenic-studies","MGRK 214","Modern Literature and the Eastern Mediterranean","HTBA","HU","fall"
"1638","hellenic-studies","MGRK 481","Independent Tutorial","HTBA","not specified","fall"
"1639","history","HIST 007","History of U.S.–Latin American Relations","TTh 1pm-2:15pm","WR","fall"
"1640","history","HIST 016","Significance of American Slavery","MW 1pm-2:15pm","WR","fall"
"1641","history","HIST 018","Commodities as U.S. History","MW 11:35am-12:50pm","not specified","fall"
"1642","history","HIST 022","What History Teaches","MW 9am-10:15am","WR","fall"
"1643","history","HIST 028","American Consumer Culture in the Twentieth Century","TTh 1pm-2:15pm","WR","spring"
"1644","history","HIST 031","Political Islam","TTh 1pm-2:15pm","WR","spring"
"1645","history","HIST 038","The Mongols in China","TTh 2:30pm-3:45pm","WR","spring"
"1646","history","HIST 039","Mumbai: Life in a Megacity","TTh 1pm-2:15pm","WR","spring"
"1647","history","HIST 041","The Americas in the Age of Revolutions","TTh 11:35am-12:50pm","WR","fall"
"1648","history","HIST 042","Oil and Empire","TTh 1pm-2:15pm","WR","fall"
"1649","history","HIST 106","The Formation of Modern American Culture1920 to the Present","TTh 11:35am-12:50pm","HU","spring"
"1650","history","HIST 119","The Civil War and Reconstruction Era1845–1877","TTh 10:30am-11:20am","HU","spring"
"1651","history","HIST 120","Introduction to Environmental History","TTh 11:35am-12:50pm","HU","fall"
"1652","history","HIST 122","Origins of U.S. Global Power","MW 10:30am-11:20am","HU","spring"
"1653","history","HIST 127","U.S. Lesbian and Gay History","TTh 10:30am-11:20am","HU","fall"
"1654","history","HIST 131","American Politics and Society1900–1945","MW 2:30pm-3:20pm","HU","spring"
"1655","history","HIST 135","American Economic History","HTBA","WR","spring"
"1656","history","HIST 136","The Long Civil Rights Movement","TTh 11:35am-12:25pm","HU","fall"
"1657","history","HIST 141","The American West","TTh 1:30pm-2:20pm","HU","fall"
"1658","history","HIST 147","Media and Medicine in Modern America","TTh 10:30am-11:20am","HU","fall"
